statistic,overlap_at_N,overlap_at_50,overlap_at_100,overlap_at_200,overlap_at_500,precision_at_N,precision_at_50,precision_at_100,precision_at_200,precision_at_500,de_spearman_sig,de_direction_match,de_spearman_lfc_sig,de_sig_genes_recall,de_nsig_counts_real,de_nsig_counts_pred,pr_auc,roc_auc,pearson_delta,mse,mae,mse_delta,mae_delta,discrimination_score_l1,discrimination_score_l2,discrimination_score_cosine,pearson_edistance,clustering_agreement
count,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.46853660521582974,0.03467018469656992,0.07401055408970972,0.12036939313984168,0.31438352825918303,0.46729025131249985,0.03467018469656992,0.07401055408970972,0.12036939313984168,0.314532981530343,0.4002501498408585,0.5045939912979925,-0.08259086802429437,0.9671484352855992,760.0554089709763,1565.3905013192611,0.6348490542731329,0.8115014741135427,0.210673515398779,0.09307438751441822,0.12397745267382398,0.09307438743578413,0.12397745265416546,0.579026879512117,0.5992509102554284,0.6229836885011939,0.4924326141254621,0.27343270558633065
std,0.12986981136008094,0.025325070346615727,0.024239979535742816,0.027722084722776152,0.03922210521115315,0.12474479326020241,0.025325070346615727,0.024239979535742816,0.027722084722776152,0.03894346525491158,0.0,0.22055637500990555,0.12792911036633497,0.01873222598557529,225.36929033820007,97.27528990416059,0.12175173566820695,0.042302658976562144,0.09754988009059382,0.043922406713428466,0.008503347917309185,0.04392240673235606,0.008503347536715791,0.2773393913870309,0.28229035299240207,0.27019390108648894,7.756441389236944e-17,0.0
min,0.19743589743589743,0.0,0.02,0.05,0.16,0.23666038920276208,0.0,0.02,0.05,0.16,0.40025014984085866,0.1301715438950555,-0.3799019639779005,0.8682170542635659,362.0,1110.0,0.3522073665694113,0.6601743842945943,-0.03580982983112335,0.06204245612025261,0.11129461973905563,0.06204245612025261,0.11129461973905563,0.0026385224274406704,0.0026385224274406704,0.01846965699208447,0.4924326141254619,0.2734327055863307
25%,0.3807266982622433,0.02,0.06,0.1,0.292,0.38070404172099087,0.02,0.06,0.1,0.292,0.40025014984085866,0.27861579414374443,-0.18799522846855843,0.9595185995623632,600.0,1512.0,0.5543714316759111,0.7793506972045575,0.14163154363632202,0.07981482148170471,0.12034234404563904,0.07981482893228531,0.12034234404563904,0.366754617414248,0.3905013192612137,0.4379947229551451,0.4924326141254619,0.2734327055863307
50%,0.43902439024390244,0.04,0.07,0.125,0.314,0.43977591036414565,0.04,0.07,0.125,0.314,0.40025014984085866,0.5346534653465347,-0.08706291348985273,0.9698996655518395,701.0,1564.0,0.6253640269351057,0.8065363190730839,0.20935390889644623,0.086912140250206,0.12317386269569397,0.086912140250206,0.12317386269569397,0.5989445910290238,0.6411609498680739,0.6596306068601583,0.4924326141254619,0.2734327055863307
75%,0.546524064171123,0.06,0.09,0.14,0.336,0.5358819584171697,0.06,0.09,0.14,0.336,0.40025014984085866,0.7234600262123198,0.02820264134036003,0.98,869.0,1636.0,0.7131588138369654,0.8420392378575181,0.268751323223114,0.0949694961309433,0.12579433619976044,0.0949694961309433,0.12579433619976044,0.8047493403693932,0.8469656992084433,0.8575197889182058,0.4924326141254619,0.2734327055863307
max,0.8427586206896551,0.12,0.14,0.195,0.516,0.8414179104477612,0.12,0.14,0.195,0.516,0.40025014984085866,0.8344298245614035,0.19395138023824612,0.9954954954954955,1548.0,1857.0,0.9063499888068471,0.9276445432585079,0.5816885828971863,0.6749764680862427,0.23299703001976013,0.6749764680862427,0.23299701511859894,1.0,1.0,1.0,0.4924326141254619,0.2734327055863307
