cell_name,statistic,overlap_at_N,overlap_at_50,overlap_at_100,overlap_at_200,overlap_at_500,precision_at_N,precision_at_50,precision_at_100,precision_at_200,precision_at_500,de_spearman_sig,de_direction_match,de_spearman_lfc_sig,de_sig_genes_recall,de_nsig_counts_real,de_nsig_counts_pred,pr_auc,roc_auc,pearson_delta,mse,mae,mse_delta,mae_delta,discrimination_score_l1,discrimination_score_l2,discrimination_score_cosine,pearson_edistance,clustering_agreement
test_myeloid_cells,mean,0.0004415011037527594,0.0013333333333333333,0.0006666666666666666,0.0004415011037527594,0.0004415011037527594,0.0,0.0,0.0,0.0,0.0,-0.10470150913448001,0.36323636254270714,-0.15658449420638518,0.0004415011037527594,323.0,2.2666666666666666,0.1601467063721883,0.49334891284056026,0.009440229460597038,0.19966419947644073,0.15981132636467615,0.19966419947644073,0.15981132636467615,0.5377777777777778,0.5333333333333333,0.52,0.9329239192271803,1.0
test_t_cells,mean,0.0017454193273963297,0.001903281622126607,0.0017454193273963297,0.0017454193273963297,0.0017454193273963297,0.002417106140510396,0.002417106140510396,0.002417106140510396,0.002417106140510396,0.002417106140510396,0.1896349124965884,0.1498314832547995,0.5614447800091322,0.0017454193273963297,49.340425531914896,2.00709219858156,0.025370600835114995,0.49686759442825595,-0.0011396692761926786,0.11806244847318488,0.13646507379433787,0.11806244781267242,0.13646507405854286,0.5090790201700115,0.4952970172526534,0.45963482722197063,0.44248813178361596,0.010702977449712657
val_t_cells_cd8,mean,0.0005960071367048112,0.0006502399409376154,0.0005960071367048112,0.0005960071367048112,0.0005960071367048112,0.0011034306195596517,0.0011034306195596517,0.0011034306195596517,0.0011034306195596517,0.0011034306195596517,0.032824430752774005,0.15115021826867273,NaN,0.0005960071367048112,52.73571428571429,1.7714285714285714,0.026707308883593028,0.4966946378635025,-0.0032507007274294405,0.06970572805231703,0.11183821710624865,0.06970572810553546,0.11183821699981178,0.5214285714285715,0.5071428571428571,0.5018367346938776,0.6268932817848568,0.032855521303782546
