statistic,overlap_at_N,overlap_at_50,overlap_at_100,overlap_at_200,overlap_at_500,precision_at_N,precision_at_50,precision_at_100,precision_at_200,precision_at_500,de_spearman_sig,de_direction_match,de_spearman_lfc_sig,de_sig_genes_recall,de_nsig_counts_real,de_nsig_counts_pred,pr_auc,roc_auc,pearson_delta,mse,mae,mse_delta,mae_delta,discrimination_score_l1,discrimination_score_l2,discrimination_score_cosine,pearson_edistance,clustering_agreement
count,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.3881083087726263,0.03840285301552908,0.07105434041300093,0.14741106716404034,0.3208398771023571,0.36009742286767843,0.03841549295774648,0.07107394366197183,0.147306338028169,0.33208284879618394,0.24618731041000444,0.3163943356828314,0.018579701058314937,0.919144721490449,530.175176056338,1340.4674295774648,0.43935453421860926,0.7625574164974829,0.19939607810538548,0.34681954538502113,0.16828852876837194,0.3468195466573914,0.16828852884051665,0.6408272478178932,0.5394724199067645,0.5491260724558619,0.28425910630112156,0.19664780700323292
std,0.20622844357385334,0.030625036289540615,0.03726632223446988,0.05688461712748147,0.13002663575250006,0.1681631697121695,0.030622727549585806,0.03725007511132651,0.05699453095616235,0.11749423650951508,1.2330375909075753e-17,0.11834159292587527,0.14951119013062592,0.06052901324822732,268.21588737033164,161.78636807277704,0.18451838820673233,0.041173855022703945,0.3752454581049513,0.16399174263281913,0.01651608171144898,0.16399174315196646,0.016516081727342525,0.2777331072815606,0.2944716706131038,0.2932116249192264,0.0,0.0
min,0.0,0.0,0.0,0.0,0.0,0.012280701754385965,0.0,0.0,0.005,0.012,0.24618731041000444,0.08888888888888889,-0.6716397641525998,0.15555555555555556,39.0,499.0,0.01866256540387879,0.42313157146916736,-0.5700251460075378,0.11731969565153122,0.1076149269938469,0.11731969565153122,0.1076149269938469,0.0008802816901408717,0.0008802816901408717,0.0008802816901408717,0.28425910630112156,0.1966478070032329
25%,0.21830985915492956,0.02,0.04,0.105,0.21787709497206703,0.23142857142857143,0.02,0.04,0.105,0.244,0.24618731041000444,0.20574162679425836,-0.09715684660364332,0.8974358974358975,331.0,1244.0,0.299254316855466,0.7395692941457737,-0.1560318022966385,0.27427586913108826,0.15525108575820923,0.27427586913108826,0.15525108575820923,0.42517605633802813,0.28873239436619713,0.2904929577464789,0.28425910630112156,0.1966478070032329
50%,0.35833333333333334,0.04,0.07,0.14,0.342,0.32335329341317365,0.04,0.07,0.14,0.344,0.24618731041000444,0.33440514469453375,0.013619348964132335,0.9317460317460318,464.0,1353.0,0.40855922205556033,0.757422131218114,0.3017120361328125,0.3212137520313263,0.16695834696292877,0.3212137520313263,0.16695834696292877,0.693661971830986,0.5589788732394366,0.5660211267605634,0.28425910630112156,0.1966478070032329
75%,0.5590277777777778,0.06,0.09,0.185,0.432,0.45570517363571933,0.06,0.09,0.185,0.432,0.24618731041000444,0.41818181818181815,0.1372209954107503,0.9558498896247241,669.0,1449.0,0.5535753849919962,0.7838675385109115,0.5323174595832825,0.37840673327445984,0.18176008760929108,0.37840673327445984,0.18176010251045227,0.8882042253521126,0.8054577464788732,0.8160211267605634,0.28425910630112156,0.1966478070032329
max,0.861782999308915,0.26,0.22,0.355,0.554,0.8566621803499327,0.26,0.22,0.355,0.554,0.24618731041000444,0.6382211538461539,0.4320312286662974,0.9948453608247423,1678.0,1872.0,0.9226830811981224,0.8810434654625443,0.828718900680542,4.6670918464660645,0.21376530826091766,4.6670918464660645,0.21376530826091766,1.0,1.0,1.0,0.28425910630112156,0.1966478070032329
