statistic,overlap_at_N,overlap_at_50,overlap_at_100,overlap_at_200,overlap_at_500,precision_at_N,precision_at_50,precision_at_100,precision_at_200,precision_at_500,de_spearman_sig,de_direction_match,de_spearman_lfc_sig,de_sig_genes_recall,de_nsig_counts_real,de_nsig_counts_pred,pr_auc,roc_auc,pearson_delta,mse,mae,mse_delta,mae_delta,discrimination_score_l1,discrimination_score_l2,discrimination_score_cosine,pearson_edistance,clustering_agreement
count,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.17302855842019083,0.032313104661389626,0.054671085779265195,0.0792520321766742,0.13405341952599606,0.27737822936266265,0.032313104661389626,0.054705364995602454,0.07920844327176779,0.13198592788038696,0.26155483168095683,0.4969833813532994,0.28623390561907736,0.9812032210001856,559.3430079155672,1982.3324538258576,0.27176638870636255,0.4767482136970159,0.211910726555498,0.08278149748081792,0.10814330036192477,0.08278149735631393,0.10814330029639636,0.6272667429370599,0.5918551574179145,0.5927315707601282,0.17458717744645805,0.2983406849438905
std,0.10338677240409784,0.0306791743423441,0.024368264991915887,0.0214564606154683,0.04534874039908737,0.11173950709371805,0.0306791743423441,0.024309591679004722,0.021439966934898348,0.047404312207705745,2.4759694855554308e-17,0.11452859828696026,0.20272511688405878,0.019927981720882993,222.89224846346588,40.2164514683898,0.11239793155935582,0.018207186933737355,0.1678458754186253,0.04717585781968428,0.023397532162204367,0.04717585733664383,0.023397532177272907,0.27656886390711377,0.28434074828274514,0.289908775087699,0.0,0.0
min,0.0,0.0,0.0,0.0,0.0,0.003795066413662239,0.0,0.0,0.0,0.002,0.2615548316809568,0.1,-0.3766927448055399,0.4,10.0,1054.0,0.004121885182874146,0.3395979899497487,-0.27865520119667053,0.05144772306084633,0.08981022983789444,0.05144772306084633,0.08981023728847504,0.0035180299032542273,0.0026385224274406704,0.0070360598065083435,0.17458717744645802,0.29834068494389043
25%,0.10864745011086474,0.0,0.04,0.065,0.10473815461346633,0.19859225741578682,0.0,0.04,0.065,0.102,0.2615548316809568,0.4021838034576888,0.12875452557689462,0.9771428571428571,403.0,1985.0,0.19253232498155476,0.46964216218728044,0.09404346346855164,0.06488777697086334,0.09903430938720703,0.06488777697086334,0.09903430938720703,0.4160070360598065,0.36147757255936674,0.34916446789797717,0.17458717744645802,0.29834068494389043
50%,0.1419656786271451,0.02,0.05,0.08,0.128,0.2678120262758969,0.02,0.05,0.08,0.128,0.2615548316809568,0.5143769968051118,0.28287535161475297,0.9838235294117647,541.0,1988.0,0.26137509603045067,0.4776626780626781,0.23653388023376465,0.07191011309623718,0.10350732505321503,0.07191011309623718,0.10350732505321503,0.683377308707124,0.6156552330694811,0.6385224274406333,0.17458717744645802,0.29834068494389043
75%,0.2044776119402985,0.04,0.07,0.09,0.162,0.33400301356102463,0.04,0.07,0.09,0.162,0.2615548316809568,0.5857461024498887,0.4494036547530363,0.9883474576271186,673.0,1990.0,0.3284988585837196,0.4846399633754766,0.3293677866458893,0.08287236839532852,0.10975772142410278,0.08287237584590912,0.10975772142410278,0.870712401055409,0.8434476693051891,0.8566402814423922,0.17458717744645802,0.29834068494389043
max,0.7051194539249147,0.28,0.19,0.195,0.318,0.7313883299798792,0.28,0.19,0.195,0.318,0.2615548316809568,0.8045454545454546,0.733035089854744,1.0,1465.0,1998.0,0.7277577832973829,0.6299225101626016,0.7433071136474609,0.5234922766685486,0.27027422189712524,0.5234922170639038,0.27027422189712524,1.0,1.0,1.0,0.17458717744645802,0.29834068494389043
