statistic,overlap_at_N,overlap_at_50,overlap_at_100,overlap_at_200,overlap_at_500,precision_at_N,precision_at_50,precision_at_100,precision_at_200,precision_at_500,de_spearman_sig,de_direction_match,de_spearman_lfc_sig,de_sig_genes_recall,de_nsig_counts_real,de_nsig_counts_pred,pr_auc,roc_auc,pearson_delta,mse,mae,mse_delta,mae_delta,discrimination_score_l1,discrimination_score_l2,discrimination_score_cosine,pearson_edistance,clustering_agreement
count,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0,1136.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.35097394074630905,0.02968219573853377,0.10712718357643851,0.23042346733101643,0.3309520796152083,0.1800224782793594,0.02966549295774648,0.10749999999999998,0.2311179577464789,0.2753556338028169,0.07006439672009454,0.2860249160733071,-0.04295175288095161,0.9995685975189171,360.13204225352115,1999.7640845070423,0.17990690483614488,0.4993555313135761,0.027612436570846728,30.159027034128215,1.8705827546581415,30.15902742701517,1.8705827559173946,0.5022363494346359,0.510019403392184,0.5107385067446936,0.35228727771204993,0.012305932302331405
std,0.09510203832717022,0.024035864837483524,0.038288598238350825,0.059706954082420716,0.07388290829769396,0.10064029687591312,0.02403875152196453,0.038159184320653676,0.05763419654298932,0.09377558892571382,0.0,0.20469446912463646,0.14548207769533558,0.0014606007584436788,201.2666370799301,2.65203348924832,0.10065137371719866,0.002434634213913339,0.3465450587782936,2.9158712059549035,0.016771180413284893,2.915871379161496,0.01677118099830586,0.2874216401370589,0.2866540105921372,0.2881629827023423,2.4660751818151506e-17,1.735487503089815e-18
min,0.0,0.0,0.0,0.0,0.0,0.012588116817724069,0.0,0.0,0.0,0.008,0.07006439672009455,0.024691358024691357,-0.38813772676786373,0.9850746268656716,25.0,1913.0,0.01403705783267827,0.49236641221374045,-0.6299067735671997,22.967424392700195,1.8149961233139038,22.967424392700195,1.8149961233139038,0.0008802816901408717,0.0008802816901408717,0.002640845070422504,0.35228727771204993,0.012305932302331407
25%,0.2932692307692308,0.02,0.08,0.2,0.292358803986711,0.1065,0.02,0.08,0.2,0.2,0.07006439672009455,0.11510791366906475,-0.1558823414112476,1.0,213.0,2000.0,0.1065,0.49868390914296623,-0.28007417917251587,28.132802963256836,1.8571572303771973,28.132802963256836,1.8571572303771973,0.2552816901408451,0.266725352112676,0.2649647887323944,0.35228727771204993,0.012305932302331407
50%,0.35082872928176795,0.02,0.11,0.24,0.3422459893048128,0.152,0.02,0.11,0.24,0.274,0.07006439672009455,0.21678321678321677,-0.06412523709026795,1.0,304.0,2000.0,0.152,0.5,0.018811041489243507,29.91303062438965,1.8741075992584229,29.913028717041016,1.8741075992584229,0.5017605633802817,0.5105633802816901,0.5140845070422535,0.35228727771204993,0.012305932302331407
75%,0.4105011933174224,0.04,0.13,0.2742857142857143,0.382,0.23,0.04,0.13,0.27,0.356,0.07006439672009455,0.4282178217821782,0.0759537636661971,1.0,460.0,2000.0,0.23,0.5,0.31869086623191833,31.904207229614258,1.8832119703292847,31.904211044311523,1.8832119703292847,0.7535211267605634,0.7561619718309859,0.7676056338028169,0.35228727771204993,0.012305932302331407
max,0.615962441314554,0.16,0.23,0.37,0.474,0.596,0.16,0.23,0.37,0.474,0.07006439672009455,1.0,0.3395366937247092,1.0,1192.0,2000.0,0.596,0.5554430379746835,0.7178247570991516,44.07646942138672,2.098146438598633,44.07646942138672,2.098146438598633,1.0,1.0,0.9991197183098591,0.35228727771204993,0.012305932302331407
