statistic,overlap_at_N,overlap_at_50,overlap_at_100,overlap_at_200,overlap_at_500,precision_at_N,precision_at_50,precision_at_100,precision_at_200,precision_at_500,de_spearman_sig,de_direction_match,de_spearman_lfc_sig,de_sig_genes_recall,de_nsig_counts_real,de_nsig_counts_pred,pr_auc,roc_auc,pearson_delta,mse,mae,mse_delta,mae_delta,discrimination_score_l1,discrimination_score_l2,discrimination_score_cosine,pearson_edistance,clustering_agreement
count,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.45168380970031846,0.03917326297273527,0.09045924282401856,0.2220502291826348,0.3912027058713157,0.27459618198094926,0.03917326297273527,0.09049252418645558,0.22194371152154793,0.3655162708883026,0.07251554472362828,0.16121032807589777,-0.06790469935205673,1.0,549.1917326297273,1999.966578715919,0.27459930916784103,0.5001400813274524,-0.11233703054200456,39.24633914541548,1.7990124799121128,39.24633913199526,1.7990124827429403,0.5019535586017302,0.5219246439232377,0.5239706397662692,0.206745696811306,0.04175509321974942
std,0.06984857143827312,0.031123658226556463,0.0503107648080694,0.0782060006242008,0.0684144542963822,0.1131615031016413,0.031123658226556463,0.05032573637412796,0.07800891740702022,0.07305970178914026,0.0,0.12415880996921143,0.1610427745360946,0.0,226.32441232595525,0.8489481847715273,0.11315436211176308,0.00381397409974589,0.33676847920570735,3.184343383690364,0.0172518171026496,3.184343556118109,0.017251816499954935,0.2882007585845794,0.29394233424344146,0.29146351163284623,0.0,3.0949618569442885e-18
min,0.0,0.0,0.0,0.0,0.0,0.006036217303822937,0.0,0.0,0.0,0.004,0.07251554472362831,0.016194331983805668,-0.48648912301238906,1.0,12.0,1974.0,0.007957559681697613,0.4970528394470708,-0.753404974937439,32.461830139160156,1.745780110359192,32.461830139160156,1.7457802295684814,0.0008795074758135568,0.0008795074758135568,0.0008795074758135568,0.20674569681130603,0.04175509321974942
25%,0.4200988467874794,0.02,0.05,0.165,0.35014836795252224,0.1995,0.02,0.05,0.165,0.32,0.07251554472362831,0.07435897435897436,-0.19272832850796692,1.0,399.0,2000.0,0.1995,0.5,-0.40115901827812195,37.16265106201172,1.784123420715332,37.16265106201172,1.784123420715332,0.25241864555848725,0.2629727352682498,0.27440633245382584,0.20674569681130603,0.04175509321974942
50%,0.45253863134657835,0.04,0.08,0.22,0.4072948328267477,0.253,0.04,0.08,0.22,0.374,0.07251554472362831,0.12129380053908356,-0.08113347999936736,1.0,506.0,2000.0,0.253,0.5,-0.15284238755702972,38.750728607177734,1.8008944988250732,38.750728607177734,1.8008944988250732,0.5030782761653474,0.5285839929639402,0.5180299032541776,0.20674569681130603,0.04175509321974942
75%,0.48259860788863107,0.06,0.12,0.285,0.4421906693711968,0.33,0.06,0.12,0.285,0.42,0.07251554472362831,0.20757363253856942,0.0628596420657885,1.0,660.0,2000.0,0.33,0.5,0.15839624404907227,40.803585052490234,1.8106415271759033,40.803585052490234,1.8106415271759033,0.7519788918205805,0.7845206684256816,0.7845206684256816,0.20674569681130603,0.04175509321974942
max,0.8041958041958042,0.16,0.28,0.40512820512820513,0.5209205020920502,0.7865,0.16,0.28,0.395,0.516,0.07251554472362831,1.0,0.3629892292864855,1.0,1573.0,2000.0,0.7865,0.6237424547283702,0.7203916907310486,64.56632232666016,1.890971064567566,64.56632232666016,1.890971064567566,1.0,1.0,1.0,0.20674569681130603,0.04175509321974942
