statistic,overlap_at_N,overlap_at_50,overlap_at_100,overlap_at_200,overlap_at_500,precision_at_N,precision_at_50,precision_at_100,precision_at_200,precision_at_500,de_spearman_sig,de_direction_match,de_spearman_lfc_sig,de_sig_genes_recall,de_nsig_counts_real,de_nsig_counts_pred,pr_auc,roc_auc,pearson_delta,mse,mae,mse_delta,mae_delta,discrimination_score_l1,discrimination_score_l2,discrimination_score_cosine,pearson_edistance,clustering_agreement
count,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.17480996445586444,0.020439753737906775,0.04156711381411356,0.0720647202301254,0.1382888841904261,0.2674939317023978,0.020457343887423048,0.04158311345646438,0.07208883025505718,0.13769041336851365,0.3369456790484134,0.4701764534764976,0.24342531343110876,0.9835048773819703,539.1451187335092,1986.123131046614,0.2620046528958617,0.4773866650780569,0.2417128242175057,0.19859816363980715,0.1436112311684257,0.1985981639674492,0.14361123133224674,0.5850209898288092,0.5481056553800409,0.5421525423335491,0.09891643174149152,0.27710207954714755
std,0.1122386529507329,0.025977036906047905,0.02257896522343349,0.020604641945956063,0.04921873602802976,0.1092299219349057,0.025969954558486268,0.022551786955257457,0.020472285202062235,0.04978767440293044,2.4759694855554308e-17,0.09162884367133028,0.15539179423936816,0.013145241485710673,217.39867126338507,30.95201251809503,0.11034454353566125,0.016452354104170563,0.18439928630090618,0.07859450284403886,0.022297188945746928,0.07859450327039585,0.022297189285880526,0.275459947943362,0.28431444358304986,0.2918107330210477,6.189923713888577e-18,0.0
min,0.0,0.0,0.0,0.0,0.0,0.01101206082852648,0.0,0.0,0.005,0.006,0.3369456790484134,0.20893719806763286,-0.21851994779853223,0.68,22.0,1368.0,0.011682485040081653,0.4038429541219274,-0.4091717004776001,0.10964173078536987,0.11952085047960281,0.10964173823595047,0.11952085047960281,0.0008795074758135568,0.0017590149516271136,0.0008795074758135568,0.09891643174149152,0.2771020795471475
25%,0.1037037037037037,0.0,0.03,0.06,0.10317460317460317,0.19337016574585636,0.0,0.03,0.06,0.102,0.3369456790484134,0.39559164733178653,0.12584332519825628,0.9788583509513742,393.0,1988.0,0.1873080798493138,0.4687231322684284,0.12718921899795532,0.1625412553548813,0.13477981090545654,0.16254127025604248,0.13477981090545654,0.37379067722075643,0.3025505716798593,0.2928759894459103,0.09891643174149152,0.2771020795471475
50%,0.1382488479262673,0.02,0.04,0.07,0.132,0.2422110552763819,0.02,0.04,0.07,0.132,0.3369456790484134,0.4798061389337641,0.23895402054316614,0.985239852398524,490.0,1991.0,0.23795809474331556,0.4777193725953862,0.2696230113506317,0.17916007339954376,0.1394878327846527,0.17916007339954376,0.1394878327846527,0.6174142480211082,0.5725593667546174,0.563764291996482,0.09891643174149152,0.2771020795471475
75%,0.20504201680672268,0.04,0.05,0.085,0.16875,0.3088900050226017,0.04,0.05,0.085,0.168,0.3369456790484134,0.538961038961039,0.3557232483842679,0.991044776119403,624.0,1993.0,0.30426263303387846,0.48606429561491943,0.3692530691623688,0.20783279836177826,0.14484213292598724,0.20783279836177826,0.14484213292598724,0.8232189973614776,0.7924362357080035,0.802990325417766,0.09891643174149152,0.2771020795471475
max,0.7378768020969856,0.22,0.14,0.155,0.318,0.7621920563097033,0.22,0.14,0.155,0.318,0.3369456790484134,0.7288135593220338,0.6388424311278267,1.0,1526.0,1999.0,0.760050626270156,0.5755007704160247,0.7424115538597107,1.0068279504776,0.2946142256259918,1.0068279504776,0.2946142256259918,1.0,1.0,1.0,0.09891643174149152,0.2771020795471475
